omega,forcing_amp,output_i,forcing_j,real,real_ci_low,real_ci_high,imag,imag_ci_low,imag_ci_high,amplitude,amplitude_ci_low,amplitude_ci_high,phase,phase_ci_low,phase_ci_high
6.62679700366597,0.03,x,x,0.02322397103506446,-2.8631510182998055,2.8306570343912427,0.24591533625914852,-2.074486649977383,2.4339990465550514,0.24700952499466008,11.475073028524475,15.020286500417798,-1.4766367028361749,-65.01126499510751,84.89527577248263
6.62679700366597,0.03,x,y,-1.6984812105275573,-4.48777078517011,0.9733744641021649,-0.3531933897642164,-3.045129728219396,2.2160386369883014,1.734815261948169,11.226426903468596,15.120123546300437,2.936567941027853,-12.635752057111844,20.87047138501944
6.62679700366597,0.03,x,z,0.4490524079468682,-2.047596688523418,2.9590121630675474,-1.5248989154791186,-3.8312447075358596,0.8264138475955946,1.589642968566298,11.503921657179124,14.43510579621646,1.2844113088201363,-26.190722396244297,30.62111067787321
6.62679700366597,0.03,y,x,0.20826433884181117,-2.7508509580879283,3.3746281267096467,0.12944905743974566,-3.1470931917372558,3.1717082748118623,0.24521642136132585,13.747249305910671,17.995565207321018,-0.5561227345334531,-91.12721768245355,85.81010540544355
6.62679700366597,0.03,y,y,-1.8520361064716786,-5.177195907214131,1.5679481683457952,0.7684084855182972,-1.9736114658238468,3.734106335697052,2.005115792240263,13.465861465701087,17.903404187859387,-2.748308399522872,-39.258350308177526,24.424039433814475
6.62679700366597,0.03,y,z,-0.5260849943751991,-3.9710021428117885,2.711725185374607,-1.8242495617231378,-4.530178394859794,1.048617556816652,1.8985920796089437,13.82711656958145,17.37986253672729,1.8515627759143676,-22.77925345276806,23.365063286880346
6.62679700366597,0.03,z,x,2.2222410689242578,-0.2306994757323414,4.596349218658274,0.8463496801132346,-1.203301431482557,2.899818941532153,2.3779535633484103,10.642883025954106,13.458219477297497,-0.3638931508839236,-6.237783728983995,1.474911111804222
6.62679700366597,0.03,z,y,-1.5773433009350364,-4.247197998156528,1.0502505668231346,2.132182268894576,-0.7633690944962155,4.899924757791495,2.6522091012574895,13.144481645554036,16.430256109429934,-2.207723728352704,-12.216556585108144,6.131509220932766
6.62679700366597,0.03,z,z,0.6388009156275269,-1.7831344901670132,3.1608858548960113,0.6212710455155077,-2.004510018545386,3.1862032443627557,0.8910916461299022,11.205320486392823,14.821910405921875,-0.7714872599855671,-40.28302127592305,48.51691889367658
6.62679700366597,0.1,x,x,-0.24544332939660382,-0.9750354586897498,0.48034689883943615,-0.3374030434124806,-1.1307718581573951,0.44082264634979396,0.4172328386516263,3.1735680836560154,4.278356538252887,2.1997075521258798,-18.353693423442973,19.43516151899943
6.62679700366597,0.1,x,y,0.10296722234535799,-0.7798102075680584,0.9369731531989471,-0.24072635104030776,-0.9770040262551534,0.4591844093746966,0.26182327047590687,3.5618385649719815,4.549260841091818,1.1666109127618454,-43.38990411875734,49.210930659412604
6.62679700366597,0.1,x,z,-0.5763489067558255,-1.332083502201346,0.16916237138890527,-0.43237204791263106,-1.1142251448366205,0.2614391914106844,0.7205023595622694,3.446811506398359,4.349642934550448,2.497968999359067,-6.112901206889411,7.955065948464292
6.62679700366597,0.1,y,x,-0.5002031554455043,-1.3312890011132177,0.2606176882236436,-0.27321727049183303,-1.320393506864439,0.7198066254083771,0.5699569050486596,3.7961850841295277,5.192104756700078,2.6416618781570316,-33.755227836943945,48.80340685416088
6.62679700366597,0.1,y,y,-0.06494399234495213,-1.0648944808949006,0.9393461512099557,-0.3085351204225023,-1.2162716247868466,0.5839259215696105,0.3152961190307125,4.253933226616588,5.484924617955935,1.7782591280369475,-52.71628801783619,34.941664801007335
6.62679700366597,0.1,y,z,-0.873586547020686,-1.7882983988116776,0.047344436163079304,-0.049900925156723064,-0.9446857614426921,0.772519868952074,0.8750106042026132,4.106655523814855,5.234014611368294,3.084532758115639,-10.409708515469847,9.442036354693627
6.62679700366597,0.1,z,x,-0.27580533850720634,-0.9036408177273132,0.386355156008277,0.11709811754034666,-0.6077543082808657,0.876634421612511,0.29963403324817345,3.198983178177978,4.1131400389900765,-2.7400879814353574,-35.42374632693416,28.16998545507904
6.62679700366597,0.1,z,y,0.02384470830698429,-0.7538660802046812,0.8346820400755505,-0.14691962797906535,-1.016277285881939,0.6740796499535401,0.14884202094755408,3.7039381578536967,4.747871745377519,1.4099015863469186,-59.286059422010766,47.53349080020379
6.62679700366597,0.1,z,z,-0.2578832965907649,-0.9712101407981284,0.4506308993095583,0.1363982716071609,-0.7256780886862413,0.9438315271829738,0.29173323972071,3.3374774092983146,4.455770690840713,-2.6550817337923363,-33.10370406894687,25.96558005127532
6.62679700366597,0.3,x,x,-0.14588991521386463,-0.40340325982743147,0.10480766631327591,-0.06374571079792621,-0.28028449410859996,0.14671550365438196,0.15920861473626813,1.0646580184221754,1.382746848055888,2.729649053551227,-26.68133399226821,37.01614453657656
6.62679700366597,0.3,x,y,-0.08540656934821561,-0.3085098690414524,0.1456373843421852,-0.16810774742897944,-0.4351870558538276,0.09757222177843906,0.18855900093466,1.1243334804065854,1.4614390494628589,2.040860474132438,-12.175506553309718,25.66299381216159
