omega,forcing_amp,forcing_direction,output,harmonic,signal_amp,signal_amp_ci_low,signal_amp_ci_high,noise,noise_ci_low,noise_ci_high,snr,snr_ci_low,snr_ci_high,hotelling_T2,hotelling_F,hotelling_p,raw_forced_target_amp,raw_forced_target_amp_ci_low,raw_forced_target_amp_ci_high,ellipse_center_cos,ellipse_center_sin,ellipse_axis_major,ellipse_axis_minor,ellipse_angle_rad
6.62679700366597,0.03,y,y,1,0.6430121133460456,0.5680018597016508,0.7220510999457012,0.6189281890341689,0.602164710943343,0.6347288216339436,1.0533731430521502,0.9186950420398367,1.1881648565035237,1.7863149265988802,0.8789803607073856,0.42031551521965804,0.6430121133460458,0.5675269306328578,0.7230773163724176,-0.08936617884139689,0.017816860703020798,0.17581222052731713,0.14254800023929304,-3.0566940770754543
6.62679700366597,0.03,y,y,2,0.3608089974889157,0.31016265210503047,0.41313158612355944,0.3412775139347744,0.33192730200972,0.35098544572907553,1.0686750441319242,0.9253361746525199,1.2237985234974367,2.999337749039066,1.4758646066700165,0.23649944309012494,0.36080899748891576,0.31390820656356344,0.4137237403481591,-0.061416499158140625,0.024967121262853973,0.09938052747816797,0.0847455383602733,2.3648983653855855
6.62679700366597,0.03,y,y,3,0.15121901224821993,0.1340123141524623,0.1683989974539817,0.14228763738953287,0.13822816167605687,0.14612339930337556,1.0863669597942334,0.9502642201781134,1.2282462814677273,2.849743684339747,1.4022548288020977,0.2537349424289641,0.15121901224821993,0.13361112047639545,0.16897501281198196,-0.011519305752823852,-0.02079386240299807,0.039737780082627926,0.034956439770956,2.225831756692395
6.62679700366597,0.03,y,y,4,0.053704665914002025,0.04681835251759422,0.06048753964834084,0.05891412297359179,0.057548077792354116,0.06022591751120115,0.9143341253902849,0.8024695345532127,1.0366906136436966,0.2075247428235541,0.10211534964333614,0.9030769331826183,0.05370466591400202,0.047016928311869294,0.06060538506490304,0.0003697953618481744,-0.0025525832096245735,0.014884833822242826,0.012240430849827823,2.1393857854738405
6.62679700366597,0.03,y,z,1,0.5034304143649551,0.437961944137468,0.5675777428578775,0.5225178458313091,0.5084515870254807,0.5366660728219949,0.984435900878343,0.8466134262590925,1.1247561531734114,9.42650375348748,4.638438354890664,0.013265813339216503,0.5034304143649552,0.43758800057962444,0.5750490618332783,-0.11818385204892437,0.07962791422658466,0.1328761084394713,0.11717941436767856,1.0918305786955271
6.62679700366597,0.03,y,z,2,0.24265690010217772,0.20949096726871197,0.27893966425608485,0.23246081992115986,0.22760674724330382,0.2373813100352176,1.0484029119964802,0.8953347095955891,1.2161543823456171,1.9198929058274317,0.9447092076293712,0.3943169051319837,0.24265690010217783,0.2072640553876618,0.27909449789112384,-0.012024837733034302,-0.03172035942949722,0.06546228394581906,0.06185889942174479,2.670765285659595
6.62679700366597,0.03,y,z,3,0.14272927142897024,0.12288634024602614,0.16352437297925454,0.14069106189307218,0.1368633455750831,0.14441073945814026,1.0332844454339694,0.8827463743287884,1.1888593785867432,3.4001290262105606,1.673079362103609,0.1960290393262364,0.1427292714289703,0.12236300967377108,0.16339250569489205,-0.0028476941250430788,-0.02545779289958314,0.03897616960029617,0.034387532645514314,-2.805804351083852
6.62679700366597,0.03,y,z,4,0.05068193624728801,0.044713855684638086,0.057122594877529596,0.058028317922463546,0.05655303073343439,0.05954063906417454,0.8869696567920897,0.7732701317334472,1.0023950092875185,2.413515995856084,1.1876031090720414,0.311791838856059,0.05068193624728789,0.044501721812193584,0.057233517657314645,0.0031646330135811146,-0.007193644374448422,0.014121776354102947,0.011061609129658952,2.6161639862286856
6.62679700366597,0.03,z,x,1,0.5181562089383176,0.45060661722120515,0.5898219605540983,0.5165861527560094,0.5030996111730132,0.5307424556049765,1.0031070138531757,0.8730786734698066,1.1396280290100318,2.043541314137202,1.0055520752103693,0.37172990357962354,0.5181562089383178,0.45291923010087803,0.59420806459856,0.03413299239064593,-0.062167921144497575,0.14023739487641806,0.12340526332156673,0.8884999602027167
6.62679700366597,0.03,z,x,2,0.22852919893603618,0.20230699309797276,0.25739613060162264,0.20576803548715616,0.20015037950514095,0.2113684974834381,1.143216574708932,0.9898109271599476,1.3036304699352355,0.6845796066347525,0.33685663183614806,0.7153097715029435,0.22852919893603624,0.2015580142726265,0.255898593532216,-0.007892466058029223,-0.019934765195974233,0.06580723669364986,0.04721805693436795,1.0961403870467827
6.62679700366597,0.03,z,x,3,0.05431167053774123,0.046683374233442876,0.06248961602229197,0.06482462151058183,0.06298256117043458,0.06669273233395873,0.8498125345318888,0.7290548263178724,0.9839465367774511,1.947972047495023,0.9585259281324717,0.38906627331242105,0.054311670537741226,0.04652254969396678,0.0620250076498693,-0.0031329318956389318,-0.006492351082042028,0.015103593306958712,0.013041445914257786,2.7927487645469586
6.62679700366597,0.03,z,x,4,0.02307298488677504,0.020439796972817417,0.02555880493485936,0.021377997608823023,0.02085669670833157,0.021952679119531544,1.0920191372890788,0.9575636366763113,1.2128578163714199,1.963294570138142,0.9660655821314666,0.38623154281635375,0.023072984886775047,0.020380239127028184,0.025763648011603062,0.00034470535897090557,-0.0032506280757447106,0.0063465673733941585,0.005000551289992778,2.2096488844669273
6.62679700366597,0.03,z,y,1,0.6194919010085795,0.5361587854725614,0.7046911308321827,0.6189281890341689,0.6042616635175507,0.6347291684075983,1.0004925958692599,0.8612368007175996,1.1352450635137246,2.0426095629322014,1.0050935944587023,0.37189501781673884,0.6194919010085798,0.5354363182478923,0.701092034038278,-0.007314317973343476,-0.08477495036860508,0.1675194048656599,0.1480744417219434,-2.833377525245795
6.62679700366597,0.03,z,y,2,0.38016592968711793,0.33632847366096974,0.42295407634277526,0.3412775139347744,0.3314697469175534,0.351296918859322,1.1520939277651574,0.9988970851476372,1.3117478375635327,0.6942246402509973,0.34160260075842724,0.7119595508913925,0.38016592968711804,0.3357188127155291,0.42544411593429243,-0.03456248855618047,-0.009449987152180674,0.1092818358742891,0.07859324486486158,-2.979820886942591
6.62679700366597,0.03,z,y,3,0.11972942107002235,0.10306358268676555,0.13696618368871158,0.14228763738953287,0.13827044364146135,0.1462233390959181,0.8514108319529405,0.7305227109308842,0.9847998677033808,2.0426322706851625,1.0051047681149212,0.3718909929099068,0.11972942107002238,0.10197249245438972,0.13807024877080007,-0.016288277054207503,-0.00022732398928289842,0.03354389815045515,0.028799145966344405,1.6523126854087227
6.62679700366597,0.03,z,y,4,0.06421796701918348,0.05703321377055699,0.0713317637302534,0.05891412297359179,0.057573138706416296,0.06031539418750165,1.105587943266304,0.9795865084294293,1.2316526936907009,2.3563084208015193,1.1594533499182078,0.3203642986239894,0.06421796701918348,0.057031889310291316,0.07138987077055578,-0.008518696357757118,-0.004115498183022105,0.017648439855653217,0.013797066753920749,1.1798422053520625
6.62679700366597,0.03,z,z,1,0.525783296939602,0.4613144548214505,0.5961832162283002,0.5225178458313091,0.5092471901912807,0.536472573288196,1.0272727243129207,0.8936447867020898,1.1672432303115012,0.11999480749899614,0.05904506400744255,0.9427172291633781,0.5257832969396025,0.4602421809500585,0.5901850088442558,0.013583920838880634,-0.00975778846389614,0.14418854834989395,0.12205998290886046,0.9728148052860901
6.62679700366597,0.03,z,z,2,0.21582038600218034,0.18577931227696284,0.2453069241787855,0.23246081992115986,0.2275289759261661,0.23752323271288067,0.9317082823741176,0.8116254100897443,1.0650869931286042,0.5667281314322984,0.27886622340319445,0.757585104385582,0.21582038600218026,0.18853194634444137,0.24486549574003133,-0.00012371050417897891,0.015275016112856142,0.059235406161480916,0.05081014523558933,-2.8616830817618495
6.62679700366597,0.03,z,z,3,0.13210350518338004,0.11695679728269992,0.14705273093946725,0.14069106189307218,0.13704079098750316,0.14446464480338722,0.9468202961519061,0.8307278879533533,1.0610838294024763,5.6991597555863835,2.804348451161554,0.06824374441564673,0.13210350518338015,0.11684986692787151,0.1467669208649164,0.026841859097488048,-0.0026838107900877175,0.035781453039679514,0.028532826169656505,1.5538303415587726
6.62679700366597,0.03,z,z,4,0.05775826008850207,0.05043729440635823,0.06545155527756759,0.058028317922463546,0.056486975466482764,0.05950704609742006,1.011826715816646,0.8834235472479673,1.1700321679943126,4.320603745976369,2.126011367067737,0.12792898842659373,0.05775826008850185,0.05088652260137052,0.06529005863836135,-0.0030072915537239907,0.011959418340567456,0.01592948148954266,0.012547516673594238,1.3422677171744037
6.62679700366597,0.1,x,x,1,0.4979029345853613,0.4329022050704009,0.5652868615124738,0.5165861527560094,0.5030911442801037,0.5302397263780756,0.9885925007268241,0.8535538240959799,1.1313677822730146,0.053866134455033896,0.026505558223905566,0.973853659727614,0.4979029345853614,0.43075775083211415,0.5640942137275672,-0.006336472378515232,-0.009601564735230808,0.1330785797641308,0.12319163229999286,2.052188703590431
