omega,amplitude,output,forcing_direction,odd_l2,even_l2,odd_over_a_l2,two_even_over_a2_l2,odd_unexpected_harmonic_ratio,even_unexpected_harmonic_ratio
49.53530760240312,0.04,2,2,0.15825704893127743,0.2622677609481879,3.9564262232819374,327.8347011852347,0.9467671621173465,0.29025553629992507
49.53530760240312,0.02,0,2,1.0445825219041018,1.9305774257295831,52.22912609520506,9652.887128647913,0.9978516798225252,0.05041460979991878
49.53530760240312,0.02,1,2,1.0411056513679453,1.9436961190195903,52.05528256839725,9718.48059509795,0.9888269309735183,0.04064446215247252
49.53530760240312,0.02,2,2,0.14025788942505674,0.26393150803795806,7.012894471252835,1319.6575401897903,0.9302564766601974,0.2917172962505528
49.53530760240312,0.01,0,2,1.2586390842808983,1.6700961678959991,125.86390842808989,33401.92335791999,0.9991254063677226,0.055303643323732665
49.53530760240312,0.01,1,2,1.2605264070998194,1.6717296424910741,126.0526407099819,33434.59284982147,0.9987167158529878,0.06525755445128611
49.53530760240312,0.01,2,2,0.15497456351500058,0.24717254915879416,15.497456351500054,4943.450983175882,0.9386361425675058,0.2965379660896726
49.53530760240312,0.005,0,2,1.050692168076131,1.8238805824760376,210.13843361522618,145910.44659808298,0.9957612269803938,0.0598538057479451
49.53530760240312,0.005,1,2,1.0537053235812035,1.8253302666079902,210.74106471624066,146026.42132863923,0.980344894123335,0.049144081882162204
49.53530760240312,0.005,2,2,0.17735317737391612,0.2613056342042673,35.47063547478322,20904.450736341383,0.953011011906922,0.29417117877154214
57.8280077417129,0.08,0,2,1.0414890255240759,1.661925270933262,13.018612819050949,519.3516471666443,0.9916071282069041,0.06130264642902969
57.8280077417129,0.08,1,2,1.0375487240876622,1.6561999159649357,12.969359051095784,517.5624737390422,0.9980534335780574,0.0732478983275529
57.8280077417129,0.08,2,2,0.16133192220156556,0.2604725256669672,2.0166490275195685,81.39766427092725,0.9431485482489648,0.2593683900289671
57.8280077417129,0.04,0,2,1.130632046887309,1.8013972819430049,28.265801172182712,2251.746602428757,0.9988716017492373,0.03921190863753958
57.8280077417129,0.04,1,2,1.114752706298112,1.7803608300433118,27.868817657452798,2225.4510375541395,0.996067646281211,0.05115417536769366
57.8280077417129,0.04,2,2,0.16788012462605129,0.27344522780207897,4.197003115651279,341.80653475259885,0.9694915723235495,0.27179966051248905
57.8280077417129,0.02,0,2,1.2363964680134492,1.8490662892447065,61.81982340067247,9245.331446223532,0.9901526340067821,0.04120159267278102
57.8280077417129,0.02,1,2,1.243065209120122,1.8434285346038615,62.15326045600611,9217.142673019309,0.9935459968738346,0.04127820330011262
57.8280077417129,0.02,2,2,0.17819069474480656,0.30729139257633786,8.909534737240328,1536.4569628816894,0.9505163343604176,0.22689478326452983
57.8280077417129,0.01,0,2,1.2004504713099322,1.8682018003246428,120.04504713099321,37364.03600649284,0.997655486542737,0.06228968067893426
57.8280077417129,0.01,1,2,1.214102386689165,1.862291381871604,121.41023866891652,37245.82763743209,0.9987226097428448,0.06141086378010136
57.8280077417129,0.01,2,2,0.18356444113262488,0.33047290941582275,18.35644411326249,6609.458188316454,0.9567742456766679,0.20777177462993987
57.8280077417129,0.005,0,2,1.1490695082431999,1.938398068633536,229.81390164863993,155071.84549068293,0.9983640614116789,0.03748881101737473
57.8280077417129,0.005,1,2,1.1439649234192795,1.9236711804766053,228.7929846838558,153893.6944381285,0.9904816306808892,0.035559027004908844
57.8280077417129,0.005,2,2,0.18257240683918868,0.30706937454503475,36.51448136783774,24565.549963602774,0.9434598556944844,0.24030198804352065
66.1176399194469,0.08,0,2,1.3219364817216066,2.225838733741074,16.52420602152007,695.5746042940856,0.9971343030218264,0.024188028260485647
66.1176399194469,0.08,1,2,1.3269520082716162,2.207698836375672,16.58690010339521,689.9058863673976,0.9898068686238827,0.02665077101774876
66.1176399194469,0.08,2,2,0.18249966714368765,0.317333684064907,2.2812458392960964,99.16677627028346,0.9719143263323958,0.18652513649051217
66.1176399194469,0.04,0,2,1.1544862709901846,1.9569469843934804,28.8621567747546,2446.1837304918504,0.9920737532321299,0.07585759487496917
66.1176399194469,0.04,1,2,1.1565417879387427,1.9320789395673992,28.913544698468574,2415.098674459249,0.9824424769402391,0.06724637665680708
66.1176399194469,0.04,2,2,0.21070825428264572,0.2841289533644045,5.267706357066141,355.16119170550564,0.9540198734444764,0.23424801912751442
66.1176399194469,0.02,0,2,1.1263766926046983,2.038392770105793,56.31883463023491,10191.963850528966,0.9971451665680323,0.03225908868722086
66.1176399194469,0.02,1,2,1.148252138484349,2.0353038503128724,57.41260692421743,10176.519251564358,0.9955874772508388,0.034127080506242066
66.1176399194469,0.02,2,2,0.16314368345576935,0.3082096088471659,8.157184172788472,1541.048044235829,0.9537084895073915,0.16509372044956264
66.1176399194469,0.01,0,2,1.299013087003013,1.9940134703810108,129.90130870030129,39880.26940762017,0.9921395311493727,0.02788402580507393
66.1176399194469,0.01,1,2,1.313314743609234,1.994202160128874,131.33147436092335,39884.04320257748,0.9965864230645579,0.03230243162449688
66.1176399194469,0.01,2,2,0.22087226241084706,0.25495347618690134,22.08722624108469,5099.069523738021,0.9770223971453961,0.197263480554157
